"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"14",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,1,0,0,2,2,1,0,1,0,0,0,2,0,0,0,0,2,0
"15",2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,2,2,1,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"16",1,0,2,1,0,1,2,1,2,1,0,1,1,2,1,0,2,1,0,1,2,1,0,1,2,1,2,1,2,2,1,2,2,0,2,0,1,0,0,0,0,1,0,2,1,0,2,0,2,0
"17",2,0,0,2,0,2,2,2,2,2,0,2,0,2,0,2,0,2,2,2,0,2,2,2,0,0,2,0,2,2,2,0,2,0,0,2,2,2,0,0,2,2,0,2,0,2,2,2,2,0
"18",2,0,0,1,0,0,1,2,2,1,2,1,2,0,1,1,2,0,2,0,0,2,0,1,2,0,0,0,0,0,2,2,1,0,2,1,0,2,2,2,2,0,2,1,0,2,0,1,2,0
"19",2,1,0,2,1,1,2,1,2,0,2,2,2,1,1,1,2,2,1,0,1,0,2,2,2,1,1,0,2,2,2,1,1,2,1,0,1,1,2,2,2,1,2,1,1,2,2,2,2,1
"20",1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,0,0
"21",0,0,2,2,2,2,2,0,0,0,2,1,0,2,1,0,0,0,2,2,0,0,2,0,2,1,1,0,2,0,0,2,1,1,0,0,0,0,2,0,2,1,0,2,2,1,0,0,2,2
"22",2,2,0,0,1,0,2,0,1,0,0,2,2,1,1,1,1,0,2,2,0,2,0,0,2,2,0,1,0,0,2,0,2,2,2,1,1,0,2,0,1,0,0,0,1,0,0,0,0,2
"23",0,2,2,2,0,1,0,1,2,0,2,0,2,2,0,1,0,2,0,1,2,0,2,2,2,1,0,0,2,0,2,0,2,0,1,0,2,0,2,0,2,1,0,2,2,0,2,2,2,2
"24",0,0,0,1,2,2,2,0,2,0,1,0,0,0,2,2,0,0,2,0,1,2,0,2,1,2,1,0,0,2,0,2,0,2,0,0,2,2,0,2,2,0,2,0,0,2,0,2,0,0
"25",1,2,1,0,1,0,1,1,1,1,0,1,0,2,2,1,0,1,1,0,0,2,1,2,2,1,0,0,2,0,0,0,2,0,2,2,1,2,2,1,0,1,2,0,1,2,2,1,2,2
"26",0,1,1,1,1,1,1,1,1,2,2,1,0,0,2,1,2,2,2,2,2,0,0,2,2,2,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,2,0,2,2,2,0,1
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,2,2,0,0,2,0,0,0,2,2,0,0,0,1,1,1
"28",1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,2,2,2,0,2,0,2,2,0,2,2,0,2,0,2,2,2,0,2,1,1,2,2,0,1,1,2,0,0,2,1,2,1
"29",0,2,1,0,1,2,0,2,0,0,2,0,0,0,2,2,0,2,1,0,2,0,2,0,1,1,2,1,1,2,0,0,1,0,2,2,2,1,1,2,0,0,2,0,2,0,1,2,2,1
"30",1,2,0,2,0,1,1,0,2,1,0,2,0,1,2,2,0,2,1,0,0,2,1,0,2,0,1,2,0,0,1,2,2,0,2,2,0,2,0,0,1,2,2,0,0,2,2,0,0,2
"31",1,1,1,0,2,2,0,2,2,2,0,2,0,0,0,1,2,2,2,2,2,2,2,1,1,0,2,0,0,1,0,2,1,0,2,1,0,2,2,1,0,2,1,1,0,2,2,0,2,1
"32",1,1,1,0,2,0,2,0,1,2,0,0,2,1,2,1,2,0,2,1,2,2,1,1,1,0,2,1,2,1,2,1,2,2,0,2,0,2,1,1,2,0,1,1,0,2,2,0,1,1
"33",0,1,2,0,0,2,2,0,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,0,2,0,1,0,2,1,2,2,1,0
"34",2,0,0,2,0,2,0,1,0,0,2,0,2,0,2,1,0,0,2,0,2,2,2,0,0,0,2,0,2,2,0,2,0,0,0,1,0,2,0,0,1,0,2,0,0,0,2,0,0,0
"35",1,0,0,0,1,2,2,0,2,2,2,2,0,0,2,0,0,2,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,2,1,1,1,1
"36",1,1,1,0,0,1,1,2,2,1,1,0,1,2,2,0,2,2,1,0,2,0,2,1,1,1,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,1,2,0
"37",0,0,0,2,1,0,0,2,0,0,2,0,2,0,2,1,2,1,2,1,1,0,2,0,1,1,2,0,0,0,0,2,1,0,1,0,2,0,0,0,0,1,0,1,1,0,1,2,0,1
"38",2,2,0,2,2,0,2,1,1,2,2,2,2,2,0,2,2,0,2,0,2,0,1,1,1,2,1,1,2,0,2,2,0,2,1,1,2,2,1,2,2,2,2,2,0,2,0,2,2,2
"39",1,0,0,2,2,2,0,0,0,2,2,2,2,0,1,0,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,2,0,2,0,1,1,2,2,2,2,2,2,2,2,0,2,2,2
"40",0,1,2,0,0,2,2,2,0,2,1,2,2,2,0,2,2,2,1,0,0,2,0,0,2,0,0,2,2,1,0,2,0,2,1,2,0,1,2,0,2,2,2,2,2,2,2,2,2,2
"41",1,1,0,0,2,0,1,2,1,2,0,2,1,0,2,0,2,0,1,2,1,2,0,2,1,0,2,0,2,1,2,1,2,1,2,0,2,0,0,2,0,2,2,2,0,2,0,0,2,2
"42",1,0,0,2,1,0,2,2,0,2,0,0,2,0,0,2,0,2,2,0,2,0,2,2,0,0,2,1,2,2,0,2,2,0,2,0,2,0,2,0,2,2,0,2,1,2,2,2,2,0
"43",1,2,1,1,2,2,2,2,1,1,1,1,0,1,2,0,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2
"44",0,2,0,0,2,2,0,2,1,1,1,0,2,1,1,1,2,2,2,0,1,0,2,2,2,2,0,1,1,0,1,2,2,2,1,1,0,0,2,2,0,1,1,2,2,0,0,2,1,2
"45",1,0,1,0,0,2,2,1,1,2,0,2,1,2,0,1,2,1,2,2,1,0,2,2,1,2,2,1,2,0,1,2,2,1,2,1,2,0,2,1,2,2,0,2,1,2,1,2,2,0
"46",1,0,0,0,2,2,2,2,0,2,1,0,2,2,2,2,0,2,0,0,0,2,0,2,0,2,2,2,0,0,2,0,2,2,0,0,2,0,0,2,0,2,0,2,0,2,0,2,0,2
"47",1,1,0,1,2,1,0,2,0,1,1,0,2,2,0,2,0,0,1,2,2,0,0,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2,0,2,2,2,1,1,0,2,0,2,1,1
"48",0,1,1,0,0,0,0,1,1,2,0,0,2,0,0,2,0,2,0,2,0,2,0,2,2,0,2,1,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,0,0,2,0,2,1,0
"49",0,2,0,2,1,0,1,2,0,0,2,2,0,0,2,0,2,0,2,1,2,2,0,2,2,1,2,2,0,2,0,0,2,1,2,0,0,2,0,2,0,2,0,2,0,2,0,2,2,2
"50",0,0,0,2,0,0,2,0,2,2,0,2,0,0,2,0,0,0,2,0,2,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,2
"51",2,1,0,2,1,1,2,2,2,0,1,1,1,1,1,1,2,0,2,2,2,2,2,1,1,0,2,0,2,1,1,0,2,1,2,1,1,1,1,1,1,2,2,0,0,2,2,2,2,2
"52",1,1,2,1,1,2,0,1,0,1,2,0,2,2,0,2,2,0,0,0,2,1,1,1,2,0,0,0,0,0,1,2,0,2,2,2,0,2,2,0,0,2,1,0,2,2,0,0,0,1
"53",1,0,2,0,1,2,1,0,0,2,0,1,1,2,0,0,2,0,1,1,0,2,0,1,0,2,2,2,0,1,1,2,1,2,1,2,0,1,0,0,2,0,1,2,0,1,2,0,1,1
"54",0,0,0,0,2,0,0,0,0,2,0,2,2,0,1,0,0,0,2,0,0,2,2,2,0,0,2,2,2,2,0,2,2,0,2,0,2,0,2,0,2,2,2,0,2,2,2,2,2,2
"55",1,0,2,1,0,1,2,0,0,0,0,1,0,2,2,0,0,2,1,0,2,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,1,2,1,2,2,1,2,1,2,1,1,1,1
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,1,0,2,0,2,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,2,2,2,0
"57",1,0,0,1,2,0,2,1,0,0,0,2,0,2,2,0,2,0,2,2,2,1,2,0,2,2,1,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,0,2,2,1,0,2
"58",1,0,2,2,0,0,1,2,1,2,0,2,2,0,1,0,1,2,0,1,2,0,2,1,0,0,2,0,2,2,1,0,2,2,1,1,0,0,2,0,0,2,2,1,2,1,0,1,0,1
"59",1,0,2,1,0,2,1,2,1,1,1,2,2,2,2,1,0,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"60",1,0,1,2,0,1,2,0,2,1,0,2,2,1,2,1,2,0,1,2,2,0,2,2,2,1,2,2,2,2,2,0,2,2,0,2,0,1,2,2,0,2,0,2,2,2,2,2,2,2
"61",2,0,2,2,2,2,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,0,2,1,2,1,2,0,2,1,0,2,0,2,2,2,1,2,0
"62",1,0,2,1,2,0,2,0,2,0,0,0,0,2,0,2,2,0,0,2,2,1,2,2,0,2,0,0,2,1,0,0,2,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,2
"63",0,0,2,0,2,0,2,2,2,2,2,0,0,2,0,1,1,1,0,1,2,2,2,2,1,0,0,2,2,2,2,0,2,2,2,2,2,0,0,2,1,0,2,1,2,2,0,2,0,2
"64",1,0,0,2,1,0,2,1,1,1,1,1,2,2,2,2,1,1,1,2,0,2,0,2,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",0,2,2,0,1,0,1,1,2,1,1,1,1,0,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,0,2,2,2,2,2,2,2,2
"66",2,2,2,0,2,1,0,2,2,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,1,2,2,2,0,2,2,2,0,2
"67",1,1,0,1,2,0,2,2,1,0,2,0,2,1,1,0,2,2,1,0,0,1,2,0,2,0,1,0,2,0,1,2,0,1,2,2,2,0,2,2,0,2,0,0,0,2,1,1,0,0
"68",0,0,2,0,0,1,0,0,1,1,0,2,0,2,0,0,2,0,0,1,0,0,0,1,0,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"69",1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1
"70",0,0,0,2,2,1,0,0,2,0,0,0,2,2,0,2,1,0,2,1,1,2,2,1,2,1,2,2,0,2,2,0,2,2,0,1,2,1,2,0,0,2,2,0,2,0,0,2,0,2
"71",1,2,2,2,2,2,1,2,0,0,1,2,0,2,0,2,2,1,0,2,0,1,0,0,2,2,0,1,2,0,1,1,2,1,2,1,0,1,2,2,1,0,2,2,2,2,0,2,0,2
"72",1,2,2,2,0,0,0,2,2,0,2,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0
"73",0,0,2,0,1,2,0,1,1,2,0,2,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,0
"74",1,1,2,0,1,0,2,1,2,1,1,2,2,1,1,2,1,1,2,1,0,2,1,1,2,0,1,2,0,2,0,1,0,2,1,1,2,1,2,1,0,0,2,2,2,1,1,0,2,1
"75",1,0,2,2,1,1,1,2,2,1,0,0,2,1,2,0,0,1,1,1,0,0,1,0,2,2,0,1,1,1,1,2,0,0,1,1,1,1,2,1,0,0,1,0,2,2,1,0,2,2
"76",0,1,2,0,1,0,2,0,1,1,0,1,0,1,1,0,2,0,2,0,1,2,2,1,2,0,0,1,0,2,2,1,0,2,1,2,2,0,2,2,2,0,2,2,2,2,1,1,2,2
"77",1,1,0,1,0,2,1,0,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,0,2,0,2,2,0,2,0,0,2,0,2,0,2,2,0
"78",1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"79",0,1,1,0,0,2,2,2,2,1,2,0,2,2,0,1,2,2,1,2,2,0,2,2,0,2,2,2,2,2,2,2,1,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2
"80",1,0,1,0,2,0,0,2,0,1,0,1,2,0,1,2,2,0,2,0,1,2,0,2,0,0,0,2,0,0,2,0,2,0,1,2,0,2,2,2,0,2,0,2,2,2,2,2,0,2
"81",1,2,2,0,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,0,2,2,0,2,0,0,2,0,0,0,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0
"82",0,1,0,0,2,0,2,1,0,1,0,1,1,1,1,2,2,1,2,1,2,2,1,1,0,1,1,2,2,2,1,0,2,1,1,1,0,2,1,2,1,2,1,0,2,0,1,2,1,1
"83",1,1,2,0,2,1,0,2,0,1,2,1,2,0,2,1,2,0,2,1,0,2,0,2,0,2,1,0,0,2,2,0,1,2,0,1,2,1,0,2,0,2,1,0,2,0,2,1,2,0
"84",0,1,1,1,2,2,0,2,0,2,2,1,2,1,2,1,2,0,2,2,0,2,0,1,0,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,2,1,2,1,0,2,2,2,1
"85",0,2,1,2,2,1,2,1,0,2,2,1,2,1,0,1,2,0,1,1,1,1,2,1,1,0,2,2,2,2,2,1,2,2,2,2,1,1,2,2,0,2,0,2,1,1,2,1,1,1
"86",0,2,2,0,2,2,1,0,2,1,2,2,0,1,2,2,1,0,2,1,0,2,1,1,2,2,1,2,0,0,2,0,1,0,0,2,0,0,1,2,2,2,1,2,0,1,2,2,1,0
"87",2,2,0,2,1,2,0,2,0,2,2,1,0,2,2,2,0,2,2,0,1,0,2,0,1,2,2,0,2,1,0,0,2,2,0,2,1,2,2,1,0,2,0,2,0,2,0,1,2,0
"88",1,1,2,1,2,1,2,0,2,2,0,2,1,2,1,2,1,1,2,1,0,1,2,0,2,0,2,1,2,0,2,0,2,0,0,2,2,2,0,2,0,2,0,2,0,2,0,2,2,2
"89",0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,1,2,2,2
"90",1,2,0,2,0,0,0,2,0,0,2,2,0,2,2,0,1,0,2,1,2,0,2,2,0,0,2,2,0,1,0,2,1,0,2,2,1,2,1,2,1,2,2,1,2,1,2,0,2,0
"91",1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,2,2,2,0,0,0,0,0,1,2,0,2,2,0,0,2,1,1,0,2,2,0,1,0,0,1,1,0,0,0,0,0
"92",0,1,2,0,1,0,0,2,0,0,2,1,0,2,0,2,0,0,0,2,1,0,2,0,0,0,1,0,1,0,2,2,0,2,0,2,0,2,1,0,2,0,1,0,2,0,1,0,2,0
"93",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,1,1,2,0,0,2
"94",1,0,1,1,0,1,1,0,2,1,2,1,0,2,2,0,2,0,2,2,1,1,1,0,1,2,0,0,2,0,1,1,0,1,2,0,1,0,2,1,1,2,1,2,2,2,1,1,2,1
"95",1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,2,2,1,1,1,2,1
"96",1,1,1,1,2,1,0,0,0,1,2,2,0,1,1,2,2,1,2,2,2,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,2,2
"97",0,0,0,0,0,1,0,1,0,0,2,2,0,1,2,0,2,2,2,0,1,0,0,2,0,2,2,2,0,2,2,2,0,0,2,1,0,1,1,1,0,0,2,0,0,0,2,2,0,2
"98",0,2,1,1,2,2,0,1,1,2,0,1,0,2,2,1,1,1,1,1,1,0,2,1,1,2,2,2,1,1,1,2,0,1,1,1,1,1,2,1,0,2,1,1,2,1,2,1,2,0
"99",1,0,2,0,1,1,2,0,0,2,2,2,0,2,1,2,0,2,1,1,1,1,0,2,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0
"100",1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,1,2,0,0,2,1,0,0,1,2,0,1,0,2,0,0
"101",1,1,2,0,1,0,1,0,0,1,0,2,0,0,2,0,0,2,2,2,0,0,0,2,0,2,1,1,0,2,2,1,0,2,1,0,2,0,0,2,0,1,1,2,0,1,2,0,0,2
"102",0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,2,1,2,1,0,2,0,2,0,1,0,0,2,1,1,2,1,0,1,0,0,2,1,1,0,2,0,2,0,1,0,0
"103",2,1,0,2,1,0,0,2,0,1,2,0,2,2,2,0,2,2,1,1,2,0,2,1,0,1,2,2,2,1,2,0,2,2,2,0,2,1,2,2,0,2,0,2,0,1,2,2,0,0
"104",1,0,1,1,2,1,2,0,1,0,2,2,1,1,2,1,0,2,1,0,1,0,0,1,0,2,1,0,2,0,1,2,1,0,2,2,0,1,1,2,2,1,1,2,2,0,2,1,2,0
"105",0,1,1,0,1,0,0,1,2,0,0,0,0,2,1,1,1,2,2,0,1,2,2,1,1,0,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,0,2,1,2,2,2,2,2,0
"106",1,0,0,1,2,0,1,0,0,1,2,0,0,1,2,2,0,0,1,2,2,0,0,2,2,0,2,1,2,2,0,0,2,1,1,1,2,2,0,0,2,1,1,0,0,2,0,0,2,2
"107",1,1,1,1,1,1,1,1,2,2,2,1,2,0,1,1,1,1,2,1,1,0,0,2,0,2,2,0,2,0,2,1,2,2,2,0,2,0,1,1,1,1,1,1,0,2,1,0,2,1
"108",1,0,0,1,0,1,0,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,2,2,2,0,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,0
